sample_id;original_label;predicted_label_before;predicted_label_after;attack_prob_before;attack_prob_after;distortion;mutation_count;feature_change_ratio;original_features;mutated_features;attack_class_prob_vector_before;attack_class_prob_vector_after
110;8;0;0;0.35640762015761995;0.33030459083400254;0.18557189854884576;6;0.07894736842105263;[2.4083333734722227e-06, 0.0, 4.1240514681623226e-05, 5.334358952747981e-06, 1.6091954022988506e-06, 0.020325203252032523, 0.0273972602739726, 0.0273972602739726, 0.0, 0.029787234042553193, 0.057435897435897436, 0.03837113475037651, 0.0, 0.0008074011775609756, 0.0022988450287906004, 2.414679545351128e-06, 0.0, 2.4093084808633923e-06, 2.4180147300287803e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.0011494201006303885, 0.001724137931, 0.050761421319796954, 0.02845528455284553, 0.031740233381735164, 0.009827238624468085, 9.65746189791761e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.04657534246575343, 0.0273972602739726, 0.03837113475037651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.334358952747981e-06, 4.1240514681623226e-05, 1.6106189951054728e-06, 0.0, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[2.4083333734722227e-06, 0.0, 4.1240514681623226e-05, 5.334358952747981e-06, 1.6091954022988506e-06, 0.020325203252032523, 0.0273972602739726, 0.06628375096733524, 0.0, 0.029787234042553193, 0.057435897435897436, 0.19091719666756352, 0.0, 0.0008074011775609756, 0.0022988450287906004, 2.414679545351128e-06, 0.0, 2.4093084808633923e-06, 2.4180147300287803e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010561115623718044, 0.08549269676212037, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.0011494201006303885, 0.001724137931, 0.050761421319796954, 0.02845528455284553, 0.06694454868581237, 0.009827238624468085, 9.65746189791761e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.04657534246575343, 0.0273972602739726, 0.03837113475037651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.334358952747981e-06, 4.1240514681623226e-05, 1.6106189951054728e-06, 0.03153707639001398, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.6435923798423796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35640762015761995, 0.0];[0.6696954091659975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.32030459083400253, 0.0]
111;8;0;0;0.19516666666666665;0.2733333333333334;0.1336663037299367;6;0.07894736842105263;[7.708333461805557e-06, 0.0, 4.1240514681623226e-05, 4.667564083654484e-06, 1.8103448275862069e-06, 0.01778455284552846, 0.023972602739726026, 0.023972602739726026, 0.0, 0.03351063829787234, 0.06461538461538462, 0.043167526594173576, 0.0, 0.00025812569146341463, 0.0007199368500139951, 7.717636005445455e-06, 0.0, 7.711454480272102e-06, 7.720971172436726e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.0003599660115310127, 0.0005399568035, 0.04441624365482233, 0.03201219512195122, 0.03104008117473364, 0.01719766759574468, 0.0002957597705975554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.04554794520547945, 0.023972602739726026, 0.043167526594173576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.667564083654484e-06, 4.1240514681623226e-05, 1.8119463694936569e-06, 0.0, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[7.708333461805557e-06, 0.0, 4.1240514681623226e-05, 4.667564083654484e-06, 1.8103448275862069e-06, 0.01778455284552846, 0.023972602739726026, 0.07998220554965885, 0.0, 0.03351063829787234, 0.06461538461538462, 0.04351427814572728, 0.0, 0.00025812569146341463, 0.0007199368500139951, 7.717636005445455e-06, 0.0, 7.711454480272102e-06, 7.720971172436726e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09939679020082401, 0.05756019999765745, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.0003599660115310127, 0.0005399568035, 0.04441624365482233, 0.03201219512195122, 0.07017772636246293, 0.01719766759574468, 0.0002957597705975554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.04554794520547945, 0.023972602739726026, 0.043167526594173576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.667564083654484e-06, 4.1240514681623226e-05, 1.8119463694936569e-06, 0.0, 0.0021979791676023375, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.8048333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19516666666666665, 0.0];[0.7266666666666667, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26333333333333336, 0.0]
112;0;8;0;0.9315000000000001;0.465;0.14572754712023964;6;0.07894736842105263;[7.858333464305556e-06, 0.0, 4.1240514681623226e-05, 6.667948690934977e-06, 2.2413793103448275e-06, 0.025406504065040653, 0.03424657534246575, 0.03424657534246575, 0.0, 0.04148936170212766, 0.08, 0.05344550911659585, 0.0, 0.00033071517155849525, 0.0007062091345365575, 7.867719678844352e-06, 0.0, 7.861515216104426e-06, 7.871054845335064e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.000353102153794806, 0.0005296610169491525, 0.06345177664974619, 0.03963414634146342, 0.041542364282090315, 0.017197667592882472, 0.00029575977063527997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.06095890410958904, 0.03424657534246575, 0.05344550911659585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.667948690934977e-06, 4.1240514681623226e-05, 2.2433621717540513e-06, 0.0, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[7.858333464305556e-06, 0.0, 4.1240514681623226e-05, 6.667948690934977e-06, 2.2413793103448275e-06, 0.025406504065040653, 0.03424657534246575, 0.11177693298504478, 0.0, 0.04148936170212766, 0.08, 0.1601250069027637, 0.0, 0.00033071517155849525, 0.0007062091345365575, 7.867719678844352e-06, 0.0, 7.861515216104426e-06, 7.871054845335064e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011880486240855678, 0.014569569915595104, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.000353102153794806, 0.0005296610169491525, 0.06345177664974619, 0.03963414634146342, 0.03001333019332323, 0.017197667592882472, 0.00029575977063527997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.06095890410958904, 0.03424657534246575, 0.05344550911659585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.667948690934977e-06, 4.1240514681623226e-05, 2.2433621717540513e-06, 0.05795437375834485, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.06849999999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9315000000000001, 0.0];[0.535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.455, 0.0]
113;9;9;9;1.0;0.8500000000000001;0.18243156893397294;6;0.07894736842105263;[0.0029497333824955565, 0.00011270084901306256, 0.000907291322995711, 0.0002571161015224527, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.06002490660027398, 0.10364421556762846, 0.5191489361702127, 0.0, 0.08300249521898061, 0.1945608522637372, 3.1648079420486585e-05, 4.142933182507289e-05, 6.863357409580261e-05, 0.00017459743740685688, 0.000492365947680941, 2.501394548305635e-08, 0.0029407166666666667, 0.00014011224072593337, 0.00021172333487413757, 0.0004923742802837069, 2.2846070207858134e-06, 0.0029497166666666665, 0.00014109254730156477, 0.00031014639844571687, 0.000715946042797217, 1.1718981175214589e-07, 0.0, 0.0, 0.0, 0.0, 0.0004776343682077978, 0.0014681259949027986, 2.0712252560712738e-05, 3.1076167687e-05, 0.0, 0.49593495934959353, 0.0714622019279787, 0.2167457100551064, 0.04697870282727682, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07149750934, 0.06002490660027398, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.0002571161015224527, 0.000907291322995711, 7.66482075349301e-05, 0.41021728515625, 0.0035247802734375, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0029497333824955565, 0.00011270084901306256, 0.000907291322995711, 0.0002571161015224527, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.08131134367862253, 0.10364421556762846, 0.5191489361702127, 0.0, 0.013960602053796765, 0.1945608522637372, 3.1648079420486585e-05, 4.142933182507289e-05, 6.863357409580261e-05, 0.00017459743740685688, 0.000492365947680941, 2.501394548305635e-08, 0.0029407166666666667, 0.00014011224072593337, 0.00021172333487413757, 0.0004923742802837069, 2.2846070207858134e-06, 0.0029497166666666665, 0.00014109254730156477, 0.00031014639844571687, 0.000715946042797217, 1.1718981175214589e-07, 0.03184154665304369, 0.0, 0.0, 0.0, 0.0004776343682077978, 0.0014681259949027986, 2.0712252560712738e-05, 3.1076167687e-05, 0.0, 0.49593495934959353, 0.15004882929221405, 0.2167457100551064, 0.04697870282727682, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07149750934, 0.06002490660027398, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.0002571161015224527, 0.000907291322995711, 7.66482075349301e-05, 0.2657873568210649, 0.00011367550548715278, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.15, 0.0, 0.0, 0.01, 0.01, 0.0, 0.0, 0.0, 0.04, 0.79]
114;9;9;9;1.0;0.7346666666666666;0.2126642001458262;7;0.09210526315789473;[4.166666736111112e-08, 0.0, 4.1240514681623226e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11111110617008471, 4.669269839076767e-08, 0.0, 4.168353773120055e-08, 5.00278909661127e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1466713177878553e-05, 6.598319078214825e-05, 0.05555555065136589, 0.0833333333333335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.004608294930875576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1240514681623226e-05, 0.0, 0.003692626953125, 0.0035247802734375, 0.0, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[4.166666736111112e-08, 0.0, 4.1240514681623226e-05, 0.0, 0.0, 0.0, 0.0, 0.09238857014440521, 0.0, 0.0, 0.0, 0.019408198005767777, 0.0, 0.0, 0.11111110617008471, 4.669269839076767e-08, 0.0, 4.168353773120055e-08, 5.00278909661127e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01514516747542105, 0.0035626851516585845, 0.0, 0.0, 2.1466713177878553e-05, 6.598319078214825e-05, 0.05555555065136589, 0.0833333333333335, 0.0, 0.0, 0.1898817169255557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.004608294930875576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1240514681623226e-05, 0.0, 0.0, 0.005246767713882071, 0.0, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.26533333333333337, 0.0, 0.0, 0.0, 0.02, 0.0, 0.15, 0.0, 0.06466666666666666, 0.5]
115;4;4;0;1.0;0.42;0.2674748112064424;7;0.09210526315789473;[0.00021025000350416673, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6416964048957657e-05, 0.00021037228500323261, 0.0, 0.000210335131391638, 0.00021037561949433157, 0.00021025833333333333, 0.00021037561949433157, 0.0, 0.0002103434663456123, 0.00021037561949433157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2933426355757106e-05, 0.0, 2.6417330022337334e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.003448486328125, 0.0, 0.0, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.00021025000350416673, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020606117701761708, 0.0, 0.0, 0.0, 0.10008470342578751, 0.0, 0.0, 2.6416964048957657e-05, 0.00021037228500323261, 0.0, 0.000210335131391638, 0.00021037561949433157, 0.00021025833333333333, 0.00021037561949433157, 0.0, 0.0002103434663456123, 0.00021037561949433157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07333622391172188, 0.012071132119624892, 0.0, 0.0, 4.2933426355757106e-05, 0.0, 2.6417330022337334e-05, 0.0, 0.0, 0.0, 0.23552794439120084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0027050912572131854, 0.010165406519151397, 0.0, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.58, 0.0, 0.0, 0.0, 0.27, 0.0, 0.0, 0.0, 0.1, 0.05]
116;9;9;9;1.0;0.8400000000000001;0.2077561764503972;6;0.07894736842105263;[0.003356775055946251, 0.00011270084901306256, 0.000907291322995711, 0.0002635173322657503, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.06151930261520548, 0.10383463400655892, 0.5191489361702127, 0.0, 0.08300249521898061, 0.1945608522637372, 2.8101089324407562e-05, 3.6404960215644145e-05, 7.810493976398023e-05, 0.0002588812233019541, 0.0007182156918161319, 5.00278909661127e-08, 0.003355691666666667, 0.0001598839779198985, 0.0003903529278914048, 0.0009138115166478381, 2.3012829844411843e-06, 0.0033565916666666667, 0.00016055442675326042, 0.00046457399506221684, 0.0010581821466176802, 7.533630755495093e-08, 0.0, 0.0, 0.0, 0.0, 0.0004776343682077978, 0.0014681259949027986, 1.820006675693445e-05, 2.73078890009e-05, 0.0, 0.49593495934959353, 0.07220903094873364, 0.21675368453542554, 0.046982159759660934, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07224470734746576, 0.06151930261520548, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.0002635173322657503, 0.000907291322995711, 7.66482075349301e-05, 0.41021728515625, 0.0035247802734375, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.003356775055946251, 0.00011270084901306256, 0.000907291322995711, 0.0002635173322657503, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.12680210562042663, 0.10383463400655892, 0.5191489361702127, 0.0, 0.01502446274291921, 0.1945608522637372, 2.8101089324407562e-05, 3.6404960215644145e-05, 7.810493976398023e-05, 0.0002588812233019541, 0.0007182156918161319, 5.00278909661127e-08, 0.003355691666666667, 0.0001598839779198985, 0.0003903529278914048, 0.0009138115166478381, 2.3012829844411843e-06, 0.0033565916666666667, 0.00016055442675326042, 0.00046457399506221684, 0.0010581821466176802, 7.533630755495093e-08, 0.024456852003894358, 0.0, 0.0, 0.0, 0.0004776343682077978, 0.0014681259949027986, 1.820006675693445e-05, 2.73078890009e-05, 0.0, 0.49593495934959353, 0.16283262303060525, 0.21675368453542554, 0.046982159759660934, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07224470734746576, 0.06151930261520548, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.0002635173322657503, 0.000907291322995711, 7.66482075349301e-05, 0.2506296876856523, 0.0026318818725973164, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.16, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.04, 0.79]
117;1;1;0;1.0;0.45749999999999996;0.12977904157430512;5;0.06578947368421052;[6.850000114166669e-06, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008100389981815084, 6.85882387432955e-06, 0.0, 6.852773603009371e-06, 6.862159044185125e-06, 6.8583333333333335e-06, 6.862159044185125e-06, 0.0, 6.8611102533565425e-06, 6.862159044185125e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6833391472348192e-05, 0.0, 0.0008100393638680958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0313262939453125, 0.0, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[6.850000114166669e-06, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006416288853173663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008100389981815084, 6.85882387432955e-06, 0.0, 6.852773603009371e-06, 6.862159044185125e-06, 6.8583333333333335e-06, 6.862159044185125e-06, 0.0, 6.8611102533565425e-06, 6.862159044185125e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05668300022169799, 0.0, 0.0, 0.0, 2.6833391472348192e-05, 0.0, 0.0008100393638680958, 0.0, 0.0, 0.0, 0.014885098631050071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.00010019367100807709, 0.11131860965520471, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.5425, 0.29, 0.01, 0.0, 0.03, 0.0, 0.0, 0.0, 0.1175, 0.01]
118;1;1;1;1.0;0.5800000000000001;0.179721202233275;7;0.09210526315789473;[7.898333464972224e-05, 1.0733414191720246e-05, 0.0001649620587264929, 4.347502546489605e-05, 3.706896551724138e-06, 0.16565040650406507, 0.0, 0.07442922376712328, 0.14158398158030766, 0.059574468085106386, 0.0, 0.0220976624232079, 0.040445940156158475, 0.00011707522919512196, 0.0002461526169137256, 1.316928647251677e-05, 4.011061757178006e-05, 7.093704451095711e-05, 8.33798182768545e-09, 4.783333333333334e-06, 2.393000784545724e-06, 3.719113905493288e-06, 4.251720813137104e-06, 5.336308369718688e-07, 7.4925e-05, 2.508699041579866e-05, 5.759519690361446e-05, 7.123466414362583e-05, 8.370700839438992e-09, 0.0, 0.0, 0.0, 0.0, 4.8300104650226746e-05, 0.00018970167349867623, 0.0001054911682429418, 0.00021099272074999998, 0.0, 0.16565040650406507, 0.039821156773211575, 0.12277303914893617, 0.015073219137618832, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.04452054794520548, 0.07442922376712328, 0.0220976624232079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 4.347502546489605e-05, 0.0001649620587264929, 3.710175899439393e-06, 0.1250152587890625, 0.00335693359375, 5.366707095860122e-06, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[7.898333464972224e-05, 1.0733414191720246e-05, 0.0001649620587264929, 4.347502546489605e-05, 3.706896551724138e-06, 0.16565040650406507, 0.0, 0.1455346952766183, 0.14158398158030766, 0.059574468085106386, 0.0, 0.07787990331215927, 0.040445940156158475, 0.00011707522919512196, 0.0002461526169137256, 1.316928647251677e-05, 4.011061757178006e-05, 7.093704451095711e-05, 8.33798182768545e-09, 4.783333333333334e-06, 2.393000784545724e-06, 3.719113905493288e-06, 4.251720813137104e-06, 5.336308369718688e-07, 7.4925e-05, 2.508699041579866e-05, 5.759519690361446e-05, 7.123466414362583e-05, 8.370700839438992e-09, 0.02756291590932434, 0.08618383755831996, 0.0, 0.0, 4.8300104650226746e-05, 0.00018970167349867623, 0.0001054911682429418, 0.00021099272074999998, 0.0, 0.16565040650406507, 0.05755916222693224, 0.12277303914893617, 0.015073219137618832, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.04452054794520548, 0.07442922376712328, 0.0220976624232079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 4.347502546489605e-05, 0.0001649620587264929, 3.710175899439393e-06, 0.0, 0.002241542309373719, 5.366707095860122e-06, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.42, 0.43, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.14, 0.0]
119;1;1;0;1.0;0.5475000000000001;0.37511771019171647;6;0.07894736842105263;[4.108333401805557e-06, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0013495221141803088, 4.1156278438719505e-06, 0.0, 4.109996820296375e-06, 4.118963022876612e-06, 4.1166666666666665e-06, 4.118963022876612e-06, 0.0, 4.118333493509273e-06, 4.118963022876612e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6833391472348192e-05, 0.0, 0.0013495224796694545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0313262939453125, 0.0, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[4.108333401805557e-06, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0700024139222565, 0.0, 0.0, 0.0, 0.11175858861706854, 0.0, 0.0, 0.0013495221141803088, 4.1156278438719505e-06, 0.0, 4.109996820296375e-06, 4.118963022876612e-06, 4.1166666666666665e-06, 4.118963022876612e-06, 0.0, 4.118333493509273e-06, 4.118963022876612e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18908798462809406, 0.10815991646713216, 0.0, 0.0, 2.6833391472348192e-05, 0.0, 0.0013495224796694545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.306739823896124, 0.004186940887643598, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.4525, 0.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2775, 0.0]
